observation_id,choice,availability_drive_alone,availability_shared_ride_2,availability_shared_ride_3+,availability_walk_transit_walk,availability_drive_transit_walk,availability_walk_transit_drive,availability_walk,availability_bicycle,household_id,person_id,tour_id,tour_origin_taz,primary_dest_taz,age,household_size,household_income,household_income_values,transit_subsidy,transit_subsidy_amount,cross_bay,total_travel_time_drive_alone,total_travel_time_shared_ride_2,total_travel_time_shared_ride_3+,total_travel_time_walk_transit_walk,total_travel_time_drive_transit_walk,total_travel_time_walk_transit_drive,total_travel_time_walk,total_travel_time_bicycle,total_travel_distance_drive_alone,total_travel_distance_shared_ride_2,total_travel_distance_shared_ride_3+,total_travel_distance_walk,total_travel_distance_bicycle,total_travel_cost_drive_alone,total_travel_cost_shared_ride_2,total_travel_cost_shared_ride_3+,total_travel_cost_walk_transit_walk,total_travel_cost_drive_transit_walk,total_travel_cost_walk_transit_drive,age_ctgry
344,walk,1,1,1,1,1,1,1,1,1732710,3,0,157.0,156.0,3,3,2,17500.0,0,-1,0,7.49,7.49,7.49,25.92,19.29,20.21,16.8,4.2,0.84,0.84,0.84,0.84,0.84,0.1552,0.0888,0.062,3.22,3.22,3.22,0-04
345,drive_alone,1,1,1,1,1,1,1,0,1733883,1,0,9.0,53.0,56,1,5,62500.0,0,-1,0,25.6,25.6,25.6,69.43,54.62,54.7,138.8,,7.23,7.23,7.23,6.94,,1.3361,0.7635,0.5345,3.22,3.22,3.22,45-64
346,shared_ride_2,1,1,1,1,1,1,1,0,1733915,1,0,98.0,1.0,51,2,6,87500.0,0,-1,0,26.03,26.03,26.03,75.35,79.19,66.8,141.4,,7.17,7.17,7.17,7.07,,1.325,0.7571,0.5301,3.22,3.22,3.22,45-64
347,shared_ride_2,1,1,1,1,1,1,1,0,1734209,1,0,25.0,142.0,50,2,3,25000.0,0,-1,0,26.88,26.88,26.88,80.99,68.68,68.61,180.6,,9.78,9.78,9.78,9.03,,1.8074,1.0327,0.723,3.22,3.22,3.22,45-64
348,shared_ride_2,1,1,1,1,1,1,1,1,1734917,2,0,1011.0,996.0,54,2,7,125000.0,0,-1,0,10.13,10.13,10.13,60.02,42.03,52.88,52.8,13.2,2.8,2.8,2.8,2.64,2.64,0.5174,0.2956,0.207,3.22,3.22,3.22,45-64
349,drive_alone,1,1,1,1,1,1,1,1,1736548,1,0,144.0,12.0,56,1,6,87500.0,1,999998,0,25.34,25.34,25.34,78.24,75.49,75.56,170.4,42.6,9.52,9.52,9.52,8.52,8.52,1.7593,1.0053,0.7037,3.22,3.22,3.22,45-64
350,walk_transit_walk,1,1,1,1,1,1,0,0,1738359,1,0,99.0,1018.0,51,4,10,275000.0,0,-1,1,48.83,48.83,48.83,116.47,118.74,118.59,,,27.82,27.82,27.77,,,9.9611,5.6921,2.8568,7.71,7.59,7.39,45-64
351,drive_alone,1,1,1,1,1,1,1,1,1738463,2,0,53.0,13.0,62,2,10,275000.0,1,999998,0,31.83,31.83,31.83,95.77,95.44,79.46,189.4,47.35,9.7,9.7,9.7,9.47,9.47,1.7926,1.0243,0.7170000000000001,3.22,3.22,3.22,45-64
352,walk_transit_walk,0,1,1,1,0,1,1,1,1739050,1,0,9.0,107.0,46,1,3,25000.0,1,62,0,,15.41,15.41,37.92,,27.18,39.4,9.85,,1.97,1.97,1.97,1.97,,0.208,0.1456,3.02,,3.22,45-64
353,bike,1,1,1,1,1,1,1,1,1739082,2,0,129.0,111.0,56,5,8,175000.0,0,-1,0,22.02,22.02,22.02,92.82,83.95,83.95,150.4,37.6,7.54,7.54,7.54,7.52,7.52,1.3934,0.7962,0.5574,3.22,3.22,3.22,45-64
354,drive_alone,1,1,1,1,1,1,1,1,1739739,2,0,64.0,20.0,57,4,4,42500.0,0,-1,0,25.84,25.84,25.84,88.39,74.66,76.4,152.8,38.2,7.65,7.65,7.65,7.64,7.64,1.4137,0.8079,0.5655,3.22,3.22,3.22,45-64
355,drive_alone,1,1,1,1,1,1,1,1,1740374,1,0,905.0,977.0,56,2,7,125000.0,0,-1,0,23.81,23.81,23.81,105.02,81.6,83.01,241.6,60.4,12.4,12.4,12.4,12.08,12.08,2.2915,1.3095,0.9166,4.83,3.22,3.22,45-64
356,shared_ride_2,1,1,1,1,1,1,1,1,1742526,3,0,64.0,69.0,3,4,10,275000.0,0,-1,0,12.16,12.16,12.16,34.75,30.05,29.76,52.8,13.2,2.64,2.64,2.64,2.64,2.64,0.4878,0.2788,0.1952,3.22,3.22,3.22,0-04
357,drive_alone,1,1,1,1,1,1,0,0,1743363,1,0,1022.0,91.0,57,2,8,175000.0,0,-1,1,51.53,51.53,51.53,158.9,151.28,155.87,,,31.05,31.05,31.05,,,8.9314,5.1037,3.5726,8.96,8.96,7.91,45-64
358,walk,1,1,1,1,1,1,1,1,1743805,3,0,94.0,95.0,7,3,9,225000.0,0,-1,0,10.78,10.78,10.78,46.75,39.1,35.85,29.6,7.4,1.48,1.48,1.48,1.48,1.48,0.2736,0.1562,0.1094,3.22,3.22,3.22,05-19
359,walk_transit_drive,1,1,1,1,1,1,0,0,1744327,2,0,128.0,1019.0,31,2,8,175000.0,0,-1,1,62.93,62.93,56.19,138.65,140.62,151.2,,,30.41,30.41,30.39,,,8.8206,5.0403,3.5282,11.94,10.45,9.32,20-44
360,shared_ride_3,0,1,1,1,0,1,1,0,1745262,2,0,36.0,23.0,48,4,2,17500.0,0,-1,0,,16.52,16.52,63.27,,51.31,35.4,,,1.86,1.86,1.77,,,0.1964,0.1374,3.22,,3.22,45-64
361,walk,0,1,1,0,0,0,1,0,1745262,3,0,36.0,36.0,45,4,2,17500.0,0,-1,0,,10.56,10.56,,,,6.0,,,0.3,0.3,0.3,,,0.0316,0.0222,,,,45-64
362,drive_alone,1,1,1,1,1,1,1,0,1746215,2,0,48.0,11.0,56,3,7,125000.0,1,72,0,21.27,21.27,21.27,61.47,47.16,48.18,102.6,,5.18,5.18,5.18,5.13,,0.9572,0.547,0.3829,5.63,3.22,3.22,45-64
363,walk,1,1,1,1,1,1,1,0,1746215,3,0,48.0,46.0,14,3,7,125000.0,0,-1,0,13.48,13.48,13.48,46.35,32.09,35.83,42.0,,2.1,2.1,2.1,2.1,,0.388,0.2218,0.1552,3.22,3.22,3.22,05-19
364,drive_alone,1,1,1,1,1,1,1,1,1746297,1,0,1021.0,1001.0,57,2,5,62500.0,0,-1,0,15.83,15.83,15.83,44.4,32.15,44.26,77.2,19.3,3.86,3.86,3.86,3.86,3.86,0.7134,0.4076,0.2854,3.02,3.02,3.02,45-64
365,drive_alone,1,1,1,1,1,1,1,1,1748115,1,0,152.0,12.0,49,2,4,42500.0,0,-1,0,26.97,26.97,26.97,65.07,48.75,51.81,219.8,54.95,10.89,10.89,10.89,10.99,10.99,2.0124,1.15,0.805,3.22,3.22,3.22,45-64
366,drive_alone,1,1,1,1,1,1,0,0,1748862,2,0,48.0,971.0,62,2,9,225000.0,1,999999,1,45.84,45.84,45.84,111.05,102.83,101.01,,,23.38,23.38,23.33,,,9.1406,5.2232,2.5286,8.0,8.0,8.0,45-64
367,walk_transit_walk,0,1,1,1,0,1,1,0,1749130,2,0,89.0,77.0,24,2,6,87500.0,0,-1,0,,17.74,17.74,74.88,,70.1,90.0,,,4.71,4.71,4.5,,,0.4974,0.3482,3.22,,3.22,20-44
368,walk,1,1,1,1,1,1,1,0,1749163,1,0,32.0,18.0,35,1,7,125000.0,0,-1,0,20.1,20.1,20.1,50.28,49.54,42.52,81.4,,4.08,4.08,4.08,4.07,,0.754,0.4308,0.3016,3.22,3.22,3.22,20-44
369,walk_transit_walk,1,1,1,1,1,1,0,0,1751194,1,0,942.0,15.0,58,1,5,62500.0,1,125,1,34.56,34.56,34.56,102.28,88.94,81.65,,,19.25,19.25,19.25,,,6.7674,3.867,2.707,7.31,7.47,8.0,45-64
370,drive_alone,1,1,1,1,1,1,1,1,1751340,1,0,1031.0,1014.0,30,4,98,117480.978261,0,-1,0,19.22,19.22,19.22,110.77,83.41,83.51,114.0,28.5,5.7,5.7,5.7,5.7,5.7,1.0534,0.602,0.4214,3.62,4.63,4.83,20-44
371,shared_ride_2,1,1,1,1,1,1,1,1,1751340,3,0,1031.0,1018.0,16,4,98,117480.978261,0,-1,0,15.5,15.5,15.5,66.74,56.16,43.68,85.6,21.4,4.3,4.3,4.3,4.28,4.28,0.7946,0.454,0.3178,3.22,3.02,3.22,05-19
372,drive_alone,1,1,1,1,1,1,1,0,1751702,1,0,979.0,1000.0,60,1,5,62500.0,0,-1,0,13.18,13.18,13.18,65.18,52.43,47.22,99.2,,5.39,5.39,5.39,4.96,,0.9961,0.5692,0.3984,3.02,3.02,3.22,45-64
373,walk,0,1,1,1,0,1,1,0,1752485,1,0,39.0,2.0,64,2,8,175000.0,0,-1,0,,18.26,18.26,48.63,,39.28,47.6,,,2.67,2.67,2.38,,,0.2819,0.1974,3.22,,3.22,45-64
374,walk,0,1,1,1,0,1,1,0,1755570,2,0,119.0,101.0,74,2,1,5000.0,0,-1,0,,16.47,16.47,39.03,,25.57,47.2,,,2.36,2.36,2.36,,,0.2492,0.1744,3.22,,3.22,65+
375,walk_transit_walk,1,1,1,1,1,1,1,0,1755869,1,0,133.0,142.0,70,1,6,87500.0,0,-1,0,18.13,18.13,18.13,102.66,76.67,84.98,128.8,,7.15,7.15,7.15,6.44,,1.3213,0.755,0.5285,3.22,3.22,3.82,65+
376,walk,1,1,1,1,1,1,1,1,1758223,2,0,942.0,986.0,40,4,99,117480.978261,0,-1,0,16.26,16.26,16.26,120.94,80.2,96.79,100.4,25.1,5.18,5.18,5.18,5.02,5.02,0.9572,0.547,0.383,6.42,7.63,4.63,20-44
377,shared_ride_2,1,1,1,1,1,1,1,1,1759225,1,0,166.0,182.0,55,4,8,175000.0,0,-1,0,21.05,21.05,21.05,102.22,84.45,84.88,153.2,38.3,7.66,7.66,7.66,7.66,7.66,1.4156,0.8088,0.5662,3.22,3.22,5.43,45-64
378,walk_transit_walk,1,1,1,1,1,1,1,1,1759225,2,0,166.0,133.0,59,4,8,175000.0,0,-1,0,11.33,11.33,11.33,43.65,27.96,29.04,55.6,13.9,2.78,2.78,2.78,2.78,2.78,0.5138,0.2936,0.2054,3.22,3.22,3.22,45-64
379,walk_transit_walk,1,1,1,1,1,1,1,1,1759225,4,0,166.0,158.0,16,4,8,175000.0,0,-1,0,17.32,17.32,17.32,47.27,42.62,42.61,110.8,27.7,5.54,5.54,5.54,5.54,5.54,1.0238,0.585,0.4096,3.22,3.22,5.43,05-19
380,drive_alone,1,1,1,1,1,1,1,1,1759621,2,0,10.0,16.0,63,2,6,87500.0,0,-1,0,19.11,19.11,19.11,39.0,27.84,26.25,64.2,16.05,3.53,3.53,3.53,3.21,3.21,0.6524,0.3728,0.261,3.22,3.22,3.22,45-64
381,walk_transit_walk,0,1,1,1,0,1,1,0,1759821,2,0,30.0,13.0,34,2,6,87500.0,1,50,0,,15.59,15.59,32.71,,27.54,49.2,,,2.46,2.46,2.46,,,0.2598,0.1818,3.22,,3.22,20-44
382,bike,1,1,1,1,1,1,1,1,1761539,2,0,1023.0,1019.0,69,3,5,62500.0,0,-1,0,15.45,15.45,15.45,58.68,41.36,50.57,84.4,21.1,4.28,4.28,4.28,4.22,4.22,0.7909999999999999,0.452,0.3164,4.43,3.22,3.02,65+
383,bike,1,1,1,0,0,0,1,1,1761539,3,0,1023.0,1023.0,42,3,5,62500.0,0,-1,0,4.81,4.81,4.81,,,,12.4,3.1,0.62,0.62,0.62,0.62,0.62,0.1146,0.0654,0.0458,,,,20-44
384,bike,1,1,1,0,0,0,1,1,1761539,3,1,1023.0,1023.0,42,3,5,62500.0,0,-1,0,4.81,4.81,4.81,,,,12.4,3.1,0.62,0.62,0.62,0.62,0.62,0.1146,0.0654,0.0458,,,,20-44
385,bike,1,1,1,0,0,0,1,1,1761539,3,2,1023.0,1023.0,42,3,5,62500.0,0,-1,0,4.8,4.8,4.8,,,,12.4,3.1,0.62,0.62,0.62,0.62,0.62,0.1146,0.0654,0.0458,,,,20-44
386,walk_transit_walk,0,1,1,1,0,1,1,1,1761647,1,0,88.0,16.0,58,1,7,125000.0,1,999998,0,,27.62,27.62,88.45,,75.98,147.2,36.8,,7.48,7.48,7.36,7.36,,0.7899,0.5529999999999999,3.22,,3.22,45-64
387,drive_alone,1,1,1,1,1,1,1,0,1761865,2,0,98.0,109.0,61,2,10,275000.0,0,-1,0,23.68,23.68,23.68,111.84,101.56,95.02,125.6,,6.76,6.76,6.76,6.28,,1.2492,0.7139,0.4997,3.22,5.39,3.22,45-64
388,drive_alone,1,1,1,1,1,1,1,1,1762541,2,0,167.0,90.0,59,2,4,42500.0,0,-1,0,30.47,30.47,30.47,140.65,104.52,101.06,189.2,47.3,9.56,9.56,9.56,9.46,9.46,1.7666,1.0096,0.7066,3.22,5.39,5.43,45-64
389,walk_transit_walk,1,1,1,1,1,1,1,1,1763164,2,0,942.0,967.0,32,3,7,125000.0,0,-1,0,19.49,19.49,19.49,60.35,38.76,41.97,80.0,20.0,4.14,4.14,4.14,4.0,4.0,0.7651,0.4371,0.3061,1.61,3.02,1.61,20-44
390,walk,1,1,1,0,0,0,1,1,1763564,1,0,947.0,947.0,61,3,7,125000.0,0,-1,0,5.54,5.54,5.54,,,,15.6,3.9,0.78,0.78,0.78,0.78,0.78,0.1442,0.0824,0.0576,,,,45-64
391,drive_alone,1,1,1,1,1,1,1,1,1763564,2,0,947.0,1001.0,60,3,7,125000.0,0,-1,0,25.1,25.1,25.1,114.28,100.5,78.91,203.8,50.95,11.55,11.55,11.55,10.19,10.19,2.1344,1.2197,0.8537,4.63,3.02,3.22,45-64
392,walk_transit_walk,1,1,1,1,1,1,1,1,1765157,3,0,69.0,109.0,24,3,6,87500.0,0,-1,0,24.51,24.51,24.51,71.95,60.44,58.08,137.4,34.35,6.87,6.87,6.87,6.87,6.87,1.2696,0.7255,0.5079,3.22,3.22,3.22,20-44
393,drive_alone,1,1,1,1,1,1,1,0,1765859,1,0,168.0,14.0,28,3,7,125000.0,0,-1,0,32.73,32.73,32.73,86.6,82.67,77.4,295.8,,16.81,16.81,16.81,14.79,,3.1064,1.7752,1.2426,5.59,3.98,3.98,20-44
394,drive_alone,1,1,1,1,1,1,1,0,1765859,1,1,168.0,184.0,28,3,7,125000.0,0,-1,0,20.06,20.06,20.06,84.6,72.79,71.68,140.0,,7.0,7.0,7.0,7.0,,1.2936,0.7392,0.5174,3.22,3.22,3.22,20-44
395,walk_transit_walk,1,1,1,1,1,1,1,0,1765859,2,0,168.0,11.0,57,3,7,125000.0,1,999999,0,28.18,28.18,28.18,97.78,109.05,75.32,259.0,,14.94,14.94,14.94,12.95,,2.7609,1.5777,1.1044,5.59,3.98,3.22,45-64
396,bike,1,1,1,1,1,1,1,1,1766759,1,0,102.0,17.0,42,2,8,175000.0,0,-1,0,23.77,23.77,23.77,80.37,67.14,66.47,122.4,30.6,6.84,6.84,6.84,6.12,6.12,1.264,0.7223,0.5057,4.43,3.22,3.22,20-44
397,walk_transit_walk,1,1,1,1,1,1,0,0,1768718,1,0,123.0,968.0,49,4,8,175000.0,1,100,1,44.07,44.07,44.07,83.8,75.64,88.73,,,25.99,25.99,25.94,,,9.623,5.4988,2.7215,6.79,6.87,6.67,45-64
398,walk_transit_walk,1,1,1,1,1,1,1,0,1769100,1,0,89.0,14.0,45,3,99,117480.978261,0,-1,0,27.57,27.57,27.57,60.2,70.82,71.9,155.6,,8.1,8.1,8.1,7.78,,1.4969,0.8553,0.5988,3.22,3.98,3.22,45-64
399,walk_transit_walk,1,1,1,1,1,1,1,0,1769100,3,0,89.0,14.0,4,3,99,117480.978261,0,-1,0,27.65,27.65,27.65,48.7,59.32,55.53,155.6,,8.1,8.1,8.1,7.78,,1.4969,0.8553,0.5988,3.22,3.98,3.22,0-04
400,drive_alone,1,1,1,1,1,1,1,1,1769567,4,0,897.0,875.0,41,8,5,62500.0,0,-1,0,18.72,18.72,18.72,87.36,67.76,70.01,145.2,36.3,8.19,8.19,8.19,7.26,7.26,1.5135,0.8648,0.6054,3.62,4.63,4.83,20-44
401,shared_ride_3,1,1,1,1,1,1,1,1,1769567,6,0,897.0,977.0,16,8,5,62500.0,0,-1,0,26.43,26.43,26.43,123.92,104.7,80.26,264.2,66.05,13.33,13.33,13.33,13.21,13.21,2.4634,1.4077,0.9854,4.63,3.02,3.22,05-19
402,walk,1,1,1,0,0,0,1,0,1769938,3,0,1000.0,1000.0,3,3,10,275000.0,0,-1,0,5.04,5.04,5.04,,,,12.8,,0.64,0.64,0.64,0.64,,0.1182,0.0676,0.0474,,,,0-04
403,walk_transit_walk,1,1,1,1,1,1,1,1,1773411,1,0,89.0,4.0,66,2,8,175000.0,0,-1,0,26.25,26.25,26.25,53.6,63.62,72.54,143.2,35.8,7.4,7.4,7.4,7.16,7.16,1.3675,0.7815,0.547,3.22,3.98,3.22,65+
404,drive_alone,1,1,1,1,1,1,1,1,1773432,1,0,80.0,85.0,23,1,1,5000.0,0,-1,0,12.29,12.29,12.29,43.1,33.75,31.12,27.2,6.8,1.59,1.59,1.59,1.36,1.36,0.2938,0.1679,0.1175,3.22,3.22,3.22,20-44
405,shared_ride_2,1,1,1,1,1,1,1,1,1773708,3,0,12.0,79.0,11,3,10,275000.0,0,-1,0,18.5,18.5,18.5,37.48,33.57,31.88,64.4,16.1,3.4,3.4,3.4,3.22,3.22,0.6283,0.359,0.2514,3.22,3.22,3.22,05-19
406,drive_alone,1,1,1,1,1,1,1,0,1774811,2,0,86.0,169.0,52,2,7,125000.0,0,-1,0,27.98,27.98,27.98,78.34,67.88,63.64,193.6,,10.36,10.36,10.36,9.68,,1.9146,1.094,0.7658,3.22,3.22,3.22,45-64
407,walk,0,1,1,0,0,0,1,0,1775551,1,0,99.0,99.0,41,4,8,175000.0,0,-1,0,,8.04,8.04,,,,7.2,,,0.36,0.36,0.36,,,0.038,0.0266,,,,20-44
408,walk,0,1,1,0,0,0,1,0,1775551,1,1,99.0,99.0,41,4,8,175000.0,0,-1,0,,8.04,8.04,,,,7.2,,,0.36,0.36,0.36,,,0.038,0.0266,,,,20-44
409,walk_transit_walk,0,1,1,1,0,1,1,0,1775551,2,0,99.0,23.0,49,4,8,175000.0,1,999998,0,,30.32,30.32,94.47,,81.72,172.6,,,8.63,8.63,8.63,,,0.9113,0.6379,4.63,,3.22,45-64
410,drive_alone,1,1,1,1,1,1,1,1,1775720,6,0,933.0,1018.0,23,7,7,125000.0,0,-1,0,35.66,35.66,35.66,94.96,85.75,85.75,272.0,68.0,13.87,13.87,13.87,13.6,13.6,2.5631,1.4647,1.0252,4.63,3.02,4.63,20-44
411,drive_alone,1,1,1,1,1,1,1,0,1775767,1,0,895.0,1014.0,52,1,5,62500.0,0,-1,0,37.1,37.1,37.1,133.92,102.27,114.75,426.2,,25.0,25.0,25.0,21.31,,4.62,2.64,1.848,6.8,5.27,5.27,45-64
412,drive_alone,1,1,1,1,1,1,1,1,1777834,3,0,1015.0,1018.0,27,4,98,117480.978261,0,-1,0,14.2,14.2,14.2,62.12,53.45,39.86,70.0,17.5,3.58,3.58,3.58,3.5,3.5,0.6616,0.378,0.2646,3.22,3.02,3.22,20-44
413,bike,0,1,1,1,0,1,1,1,1783304,1,0,105.0,16.0,30,1,7,125000.0,0,-1,0,,23.34,23.34,53.83,,40.32,101.2,25.3,,5.22,5.22,5.06,5.06,,0.5512,0.3858,3.22,,3.22,20-44
414,shared_ride_2,1,1,1,0,0,0,1,1,1783578,3,0,915.0,915.0,8,4,99,117480.978261,0,-1,0,5.8,5.8,5.8,,,,24.8,6.2,1.24,1.24,1.24,1.24,1.24,0.2292,0.131,0.0916,,,,05-19
415,walk_transit_walk,0,1,1,1,0,1,1,1,1815644,1,0,69.0,98.0,56,1,2,17500.0,0,-1,0,,23.56,23.56,75.66,,60.7,111.6,27.9,,6.6,6.6,5.58,5.58,,0.6842,0.479,3.22,,3.22,45-64
416,drive_alone,1,1,1,1,1,1,1,0,1816981,1,0,93.0,188.0,59,1,7,125000.0,0,-1,0,21.31,21.31,21.31,90.65,85.25,76.63,134.4,,6.72,6.72,6.72,6.72,,1.2418,0.7096,0.4968,3.22,5.35,3.22,45-64
417,shared_ride_2,1,1,1,1,1,1,1,1,1819599,1,0,133.0,100.0,41,4,8,175000.0,0,-1,0,17.15,17.15,17.15,45.37,61.25,52.4,101.2,25.3,5.12,5.12,5.12,5.06,5.06,0.9461,0.5407,0.3785,2.82,3.82,4.43,20-44
418,shared_ride_2,1,1,1,1,1,1,1,1,1819599,2,0,133.0,20.0,46,4,8,175000.0,0,-1,0,22.59,22.59,22.59,72.28,82.13,83.03,178.4,44.6,10.48,10.48,10.48,8.92,8.92,1.9367,1.1067,0.7747,2.82,3.98,3.82,45-64
419,walk,1,1,1,1,1,1,1,1,1819983,1,0,40.0,23.0,40,1,6,87500.0,0,-1,0,15.8,15.8,15.8,76.3,59.35,58.12,55.6,13.9,2.78,2.78,2.78,2.78,2.78,0.5138,0.2936,0.2054,4.54,3.22,3.22,20-44
420,walk_transit_walk,1,1,1,1,1,1,1,0,1832668,1,0,164.0,106.0,31,4,5,62500.0,1,75,0,28.47,28.47,28.47,75.08,67.6,59.01,196.8,,10.46,10.46,10.46,9.84,,1.933,1.1046,0.7732,3.22,3.22,3.22,20-44
421,shared_ride_3,1,1,1,1,1,1,1,0,1832668,3,0,164.0,138.0,4,4,5,62500.0,0,-1,0,19.45,19.45,19.45,68.58,64.21,56.31,122.0,,6.1,6.1,6.1,6.1,,1.1272,0.6442,0.451,3.22,3.22,3.22,0-04
422,walk_transit_walk,0,1,1,1,0,1,1,0,1838206,1,0,106.0,2.0,49,1,2,17500.0,0,-1,0,,21.88,21.88,38.16,,31.32,88.4,,,4.42,4.42,4.42,,,0.4667,0.3267,2.82,,3.22,45-64
423,walk_transit_drive,1,1,1,1,1,1,0,0,1838298,1,0,988.0,13.0,49,1,5,62500.0,0,-1,1,27.44,27.44,27.44,130.35,113.86,65.03,,,15.29,15.29,15.29,,,6.0356,3.4489,2.4142,6.42,7.15,6.74,45-64
424,shared_ride_2,1,1,1,1,1,1,1,0,1844423,1,0,27.0,77.0,28,5,6,87500.0,0,-1,0,17.15,17.15,17.15,36.09,28.85,37.66,70.0,,3.71,3.71,3.71,3.5,,0.6856,0.3918,0.2742,7.24,7.24,7.24,20-44
425,drive_alone,1,1,1,1,1,1,1,0,1844423,1,1,27.0,77.0,28,5,6,87500.0,0,-1,0,17.16,17.16,17.16,54.58,54.03,39.79,70.0,,3.71,3.71,3.71,3.5,,0.6856,0.3918,0.2742,9.65,5.63,9.65,20-44
426,walk,1,1,1,1,1,1,1,0,1844423,3,0,27.0,22.0,25,5,6,87500.0,0,-1,0,14.58,14.58,14.58,27.96,20.84,16.74,35.2,,1.82,1.82,1.82,1.76,,0.3364,0.1922,0.1345,4.63,5.63,3.22,20-44
427,shared_ride_2,1,1,1,1,1,1,1,0,1844423,5,0,27.0,77.0,59,5,6,87500.0,0,-1,0,17.15,17.15,17.15,36.09,28.85,37.66,70.0,,3.71,3.71,3.71,3.5,,0.6856,0.3918,0.2742,7.24,7.24,7.24,45-64
428,shared_ride_3,1,1,1,1,1,1,0,0,1846654,1,0,1024.0,14.0,53,2,7,125000.0,0,-1,1,33.22,33.22,33.22,123.82,119.44,103.15,,,21.48,21.48,21.48,,,7.1795,4.1025,2.8718,7.31,7.79,8.48,45-64
429,drive_alone,1,1,1,1,1,1,1,1,1846654,2,0,1024.0,945.0,58,2,7,125000.0,0,-1,0,28.31,28.31,28.31,103.42,82.48,64.78,236.0,59.0,13.28,13.28,14.15,11.8,11.8,2.4542,1.4023,1.046,3.22,3.02,3.02,45-64
430,shared_ride_2,1,1,1,1,1,1,1,0,1846953,1,0,1027.0,971.0,46,1,6,87500.0,0,-1,0,32.74,32.74,32.74,76.85,66.48,62.08,215.2,,11.21,11.21,11.21,10.76,,2.0716,1.1838,0.8287,4.23,3.02,2.82,45-64
431,walk_transit_drive,1,1,1,1,1,1,1,0,1850240,2,0,99.0,4.0,55,2,99,117480.978261,0,-1,0,25.02,25.02,25.02,35.05,44.93,47.22,131.0,,6.55,6.55,6.55,6.55,,1.2104,0.6917,0.4842,2.82,3.22,3.22,45-64
432,bike,1,1,1,1,1,1,1,1,1865489,1,0,73.0,2.0,59,1,5,62500.0,0,-1,0,18.25,18.25,18.25,40.83,33.41,29.27,68.0,17.0,3.4,3.4,3.4,3.4,3.4,0.6284,0.359,0.2514,3.22,3.22,3.22,45-64
433,drive_alone,1,1,1,1,1,1,1,0,1866272,1,0,57.0,56.0,59,1,99,117480.978261,0,-1,0,9.25,9.25,9.25,62.44,45.44,45.78,54.0,,2.7,2.7,2.7,2.7,,0.499,0.2852,0.1996,3.22,3.22,3.22,45-64
434,bike,1,1,1,1,1,1,1,1,1866998,2,0,68.0,18.0,52,4,8,175000.0,0,-1,0,26.5,26.5,26.5,81.09,69.7,70.43,155.4,38.85,7.85,7.85,7.85,7.77,7.77,1.4507,0.8289,0.5803,3.22,3.22,3.22,45-64
435,drive_alone,1,1,1,1,1,1,0,0,1868081,1,0,935.0,37.0,52,4,7,125000.0,1,999998,1,43.48,43.48,43.48,117.61,90.38,101.28,,,26.34,26.34,26.34,,,8.0776,4.6158,3.2310000000000003,11.02,11.82,9.61,45-64
436,shared_ride_2,1,1,1,1,1,1,1,1,1868081,2,0,935.0,968.0,38,4,7,125000.0,0,-1,0,17.58,17.58,17.58,68.18,58.66,42.8,94.2,23.55,4.71,4.71,4.71,4.71,4.71,0.8704,0.4974,0.3482,3.22,3.02,3.22,20-44
437,walk_transit_walk,1,1,1,1,1,1,1,1,1878586,2,0,171.0,2.0,999,3,8,175000.0,1,999998,0,31.94,31.94,31.94,62.31,53.96,55.03,214.6,53.65,10.73,10.73,10.73,10.73,10.73,1.9829,1.1331,0.7932,3.22,3.22,3.22,65+
438,drive_alone,1,1,1,1,1,1,1,1,1878586,3,0,171.0,114.0,999,3,8,175000.0,0,-1,0,24.74,24.74,24.74,79.01,66.06,81.92,167.2,41.8,9.25,9.25,9.25,8.36,8.36,1.7094,0.9768,0.6837,3.22,3.22,3.22,65+
439,drive_alone,1,1,1,1,1,1,1,0,1888813,1,0,147.0,9.0,60,1,6,87500.0,0,-1,0,26.11,26.11,26.11,106.72,94.02,84.84,188.0,,10.07,10.07,10.07,9.4,,1.8609,1.0634,0.7443,4.43,3.98,3.22,45-64
440,walk_transit_walk,1,1,1,1,1,1,1,0,1922388,1,0,35.0,16.0,55,1,5,62500.0,1,100,0,19.1,19.1,19.1,61.12,51.65,53.3,66.0,,3.33,3.33,3.33,3.3,,0.6154,0.3516,0.2462,3.22,3.22,3.22,45-64
441,shared_ride_2,1,1,1,1,1,1,1,0,1923528,2,0,25.0,31.0,22,3,4,42500.0,0,-1,0,15.67,15.67,15.67,54.07,46.7,40.53,43.2,,2.18,2.18,2.18,2.16,,0.401,0.2291,0.1604,3.22,3.22,5.63,20-44
442,drive_alone,1,1,1,1,1,1,1,0,1923528,3,0,25.0,164.0,52,3,4,42500.0,0,-1,0,35.04,35.04,35.04,88.82,79.06,79.85,286.2,,17.9,17.9,17.9,14.31,,3.3079,1.8903,1.3232,3.22,3.22,3.98,45-64
443,walk_transit_walk,1,1,1,1,1,1,1,0,1925373,2,0,83.0,18.0,63,2,7,125000.0,0,-1,0,23.46,23.46,23.46,83.7,64.46,65.14,114.8,,6.36,6.36,6.36,5.74,,1.1754,0.6716,0.4701,3.22,3.22,3.22,45-64
